,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,BikeBuyer,AreaCode,Sex,Married,JobType,EducationType,Country,Income,AgeBracket,ChildrenFlag
535,0,0,0,0,555,1,0,1,3,0,3,1,1
536,0,0,1,0,500,1,0,4,1,2,0,0,1
537,1,1,1,1,500,0,1,4,1,3,0,0,1
538,1,0,0,0,500,1,1,3,0,4,1,0,1
539,1,0,0,0,500,1,1,3,0,3,2,0,1
540,1,0,0,0,500,0,1,3,3,3,2,0,0
541,1,0,0,0,500,1,0,3,3,2,1,0,0
542,1,0,0,0,500,0,1,3,0,2,1,0,0
543,0,1,1,1,500,1,0,4,1,4,0,0,1
544,1,1,1,1,500,0,1,4,1,2,0,0,1
545,1,2,0,0,500,0,0,4,2,3,0,3,1
546,1,0,0,0,500,0,1,3,0,2,1,3,1
547,1,1,1,1,500,1,1,4,1,2,0,0,1
548,0,0,1,1,500,0,0,3,0,2,1,0,1
549,0,0,1,0,500,1,0,3,0,2,1,0,1
550,0,1,1,1,500,0,0,3,0,2,1,0,1
551,1,2,5,1,500,0,0,4,4,4,0,0,1
552,1,1,1,0,500,1,1,4,2,4,0,0,1
553,0,1,1,1,500,1,0,4,2,2,0,0,1
554,0,2,1,1,500,1,0,4,2,4,0,0,1
555,1,0,2,1,500,1,0,4,2,2,0,0,1
556,1,0,0,0,500,0,1,3,0,3,0,0,0
557,1,0,0,0,500,0,1,3,0,4,1,0,0
558,1,0,2,0,500,0,0,4,2,2,0,0,1
559,1,2,1,1,500,1,1,1,0,3,0,0,1
560,1,2,1,1,500,1,1,1,0,3,1,0,1
561,1,1,2,1,500,0,0,4,2,2,0,1,1
562,1,1,2,0,500,0,0,4,2,2,0,1,1
563,1,2,2,1,500,1,0,4,2,2,0,1,1
564,1,2,1,1,500,1,1,1,0,3,0,1,1
565,1,2,1,0,500,0,1,1,0,3,1,1,1
566,1,2,2,0,500,0,0,4,4,3,0,1,1
567,1,1,3,1,500,1,0,4,2,2,0,1,1
568,1,0,0,0,500,0,1,0,0,3,1,0,0
569,1,0,2,0,500,0,0,3,1,3,0,1,1
570,1,0,2,1,500,0,0,3,1,3,0,1,1
571,1,0,0,0,500,1,1,1,0,4,1,1,1
572,1,0,0,0,500,0,1,1,0,2,1,1,1
573,1,0,0,1,500,1,1,1,0,2,1,1,1
574,1,2,2,1,500,1,0,3,1,3,0,1,1
575,0,2,2,0,500,0,1,3,1,3,0,1,1
576,1,0,0,0,500,0,1,1,0,2,1,1,1
577,1,2,2,0,500,0,0,3,1,3,0,1,1
578,1,0,3,1,500,0,0,3,1,3,1,1,1
579,0,1,0,1,500,1,0,4,2,3,0,0,0
580,1,1,0,1,500,1,0,4,2,3,0,0,0
581,1,2,4,0,500,1,0,4,2,3,0,0,1
582,1,0,0,0,500,1,1,1,0,2,1,1,1
583,1,3,3,1,500,0,0,3,1,4,0,0,1
584,0,1,0,0,500,0,0,4,2,3,0,0,0
585,0,1,0,1,500,0,0,3,1,3,1,0,0
586,0,1,0,0,500,1,0,3,1,4,0,0,0
587,0,1,0,0,500,1,0,3,1,2,1,0,0
588,1,1,0,1,500,1,0,3,1,2,0,0,0
589,0,1,0,0,500,0,0,4,2,4,0,0,0
590,1,1,0,0,500,1,0,4,2,3,0,0,0
591,0,1,0,0,500,1,0,4,2,3,0,0,0
592,0,1,0,0,500,1,0,3,1,2,1,0,0
593,0,1,0,0,500,1,0,3,1,2,1,0,0
594,0,1,0,0,500,1,1,4,4,3,0,0,0
595,0,2,0,0,500,1,0,4,4,2,0,0,0
596,0,1,0,0,500,0,0,3,1,4,0,0,0
597,0,1,0,0,500,0,0,3,1,4,0,0,0
598,1,0,1,1,500,1,1,1,0,2,1,0,1
599,1,0,1,0,500,0,1,1,0,2,1,0,1
600,0,0,0,0,555,1,0,1,3,0,3,1,1
601,1,0,0,0,555,1,1,1,3,5,3,1,1
602,1,0,0,0,555,0,0,1,3,5,1,0,0
603,1,0,0,0,555,0,0,1,3,0,1,0,0
604,0,0,0,0,555,0,0,1,3,0,1,0,0
605,1,0,0,1,555,1,1,1,3,0,2,0,0
606,1,0,0,1,555,1,0,1,3,0,2,0,1
607,1,0,0,0,555,1,1,1,3,0,1,0,1
608,1,0,0,0,555,0,1,1,3,0,1,0,1
609,1,0,0,1,555,1,1,1,3,0,2,0,1
610,1,0,0,0,555,0,0,1,3,0,1,0,1
611,1,3,4,1,555,1,0,1,2,0,1,0,1
612,1,0,0,0,555,0,1,1,3,0,2,0,1
613,1,0,1,0,555,1,1,1,3,5,2,0,1
614,1,0,1,0,555,0,1,1,3,5,2,0,1
615,1,0,1,0,555,1,1,1,0,0,1,0,1
616,1,0,0,0,555,1,1,1,3,0,2,0,1
617,1,0,0,0,555,1,1,1,3,0,3,0,1
618,1,0,0,1,555,0,0,0,3,0,3,0,1
619,1,0,0,0,555,0,1,0,3,0,2,0,1
620,1,0,0,0,555,1,1,0,3,0,3,0,1
621,1,0,0,0,555,0,1,0,3,0,2,0,1
622,1,0,1,0,555,0,1,1,0,5,0,0,1
623,1,0,1,0,555,1,1,1,0,5,1,0,1
624,1,1,1,0,555,0,1,1,0,5,1,0,1
625,1,0,2,1,555,1,0,1,0,0,1,0,1
626,1,0,2,1,555,0,0,1,0,0,1,0,1
627,1,0,2,0,555,0,0,1,0,0,0,0,1
628,0,0,2,1,555,1,0,1,0,5,1,0,1
629,1,0,0,1,555,1,0,0,3,0,3,0,1
630,1,0,0,0,555,1,1,0,3,0,3,0,1
631,1,0,0,0,555,0,1,0,3,5,2,0,1
632,1,0,0,1,555,0,0,0,3,0,2,0,1
633,1,0,0,0,555,0,1,0,3,0,2,0,1
634,1,0,0,0,555,0,1,0,3,0,2,0,1
635,1,0,0,1,555,1,1,0,3,0,3,0,1
636,1,0,0,1,555,1,0,0,3,5,3,0,1
637,1,0,0,0,555,1,0,0,3,5,3,0,1
638,1,0,0,0,555,1,0,0,3,0,3,0,1
639,1,0,0,1,555,0,0,0,3,0,3,0,1
640,1,0,0,0,555,0,1,0,3,0,3,0,1
641,1,0,0,0,555,1,1,0,3,0,3,0,1
642,1,1,2,0,555,1,1,1,0,0,2,0,1
643,1,1,2,1,555,0,0,1,0,0,2,0,1
644,1,1,2,1,555,0,0,1,0,0,2,0,1
645,1,1,2,1,555,0,0,1,0,0,2,0,1
646,0,0,3,1,555,0,0,1,0,0,2,0,1
647,1,1,3,1,555,1,1,1,0,0,2,0,1
648,1,1,3,1,555,0,0,1,0,0,2,0,1
649,1,0,0,1,555,1,0,0,3,0,3,0,1
650,1,0,0,0,555,1,1,0,3,0,3,0,0
651,1,0,0,0,555,1,0,0,3,5,3,0,1
652,1,2,5,1,555,1,1,0,3,0,3,0,1
653,1,2,5,0,555,0,1,0,3,0,3,0,1
654,1,2,5,0,555,0,1,0,3,0,2,0,1
655,0,2,5,0,555,0,1,0,3,0,3,0,1
656,1,0,0,0,555,1,1,0,3,0,3,0,1
657,0,1,0,0,555,1,1,0,0,0,1,1,0
658,0,1,0,1,555,1,0,0,0,0,2,1,0
659,0,1,0,1,555,1,0,0,0,0,1,1,0
660,1,2,3,1,555,0,0,1,0,0,3,1,1
661,1,2,3,1,555,1,1,1,0,0,3,1,1
662,1,0,0,0,555,0,1,0,3,0,2,1,0
663,0,1,0,0,555,0,0,0,0,0,1,1,0
664,0,1,0,0,555,1,1,0,0,0,1,1,0
665,0,2,4,0,555,0,0,1,0,5,0,1,1
666,1,3,5,1,555,0,0,1,0,0,1,1,1
667,1,2,2,0,555,1,1,1,0,0,1,1,1
668,1,2,2,1,555,1,1,1,0,5,1,1,1
669,0,2,2,1,555,1,0,1,0,0,3,1,1
670,1,2,2,1,555,1,1,0,0,0,3,1,1
671,1,2,2,0,555,0,0,0,0,0,2,1,1
672,0,1,0,0,555,0,0,0,0,0,2,0,0
673,0,1,0,1,555,1,0,0,0,0,2,0,0
674,1,0,2,0,555,0,0,0,3,0,2,0,1
675,1,3,2,1,555,0,0,0,0,0,2,1,1
676,1,3,2,0,555,0,0,0,0,0,2,1,1
677,0,0,2,0,555,0,0,0,3,5,2,1,1
678,1,2,2,1,555,0,1,1,2,0,0,1,1
679,0,1,0,1,555,1,0,0,0,5,2,1,1
680,1,1,0,0,555,0,1,1,1,5,2,1,1
681,1,1,0,1,555,1,1,1,1,0,2,1,1
682,1,1,0,0,555,0,1,1,1,0,2,1,1
683,1,1,0,1,555,0,1,1,1,0,1,1,1
684,1,2,2,1,555,1,0,1,2,0,1,1,1
685,0,1,0,1,555,1,1,1,1,0,2,1,1
686,1,1,0,0,555,0,1,1,1,0,2,1,1
687,1,2,2,1,555,1,1,1,2,5,1,1,1
688,1,2,2,1,555,0,1,1,2,0,0,1,1
689,1,2,2,0,555,0,1,1,2,0,1,1,1
690,1,1,0,0,555,1,1,1,1,0,2,1,1
691,0,1,0,0,555,1,0,1,1,5,2,0,0
692,0,1,0,1,555,1,0,1,1,5,2,0,0
693,0,1,0,0,555,1,0,1,1,0,2,0,0
694,0,1,0,0,555,1,0,1,1,0,2,0,0
695,0,1,0,1,555,1,0,0,3,0,3,0,0
696,1,2,1,0,555,1,1,0,2,5,1,2,1
700,1,1,0,0,555,1,1,1,1,0,2,1,1
701,1,1,0,0,555,0,1,1,1,0,1,1,1
702,1,1,0,0,555,0,1,1,1,0,1,1,1
703,1,1,0,1,555,1,1,1,1,0,2,1,1
704,0,1,0,1,555,1,1,1,1,0,2,1,1
705,1,1,0,0,555,0,1,1,1,0,2,1,1
706,0,1,0,0,555,1,1,1,1,0,2,1,1
707,1,0,3,0,555,0,1,0,0,0,2,1,1
708,1,0,3,1,555,1,1,0,0,5,3,1,1
709,1,1,0,1,555,1,1,0,3,5,3,1,1
710,0,3,5,1,555,0,1,0,3,5,2,1,1
711,1,0,0,0,555,0,1,0,3,0,3,1,1
712,0,1,2,0,555,1,0,0,0,0,3,1,1
713,1,1,0,1,555,1,1,0,0,0,3,1,1
714,1,1,0,0,555,0,1,0,0,0,2,1,1
715,1,1,0,0,555,0,1,0,0,0,2,1,1
716,1,1,0,1,555,1,0,0,0,0,2,1,1
717,1,1,4,1,555,0,1,0,3,0,3,1,1
718,1,1,4,1,555,1,1,0,3,5,3,1,1
722,0,1,4,1,500,1,1,2,3,1,3,0,1
723,1,1,2,0,500,0,1,0,0,1,1,0,1
724,1,1,4,0,500,0,1,2,3,1,3,0,1
725,1,1,4,1,500,0,1,2,3,1,3,0,1
726,1,1,4,1,500,0,1,2,3,1,3,0,1
727,1,0,0,0,500,0,1,0,0,1,2,0,1
728,1,1,2,1,500,1,1,0,0,1,3,0,1
729,0,1,2,0,500,0,0,0,0,1,1,0,1
730,1,3,5,1,500,1,1,0,0,1,3,0,1
731,1,3,5,1,500,1,1,0,0,1,2,0,1
732,0,1,0,1,500,0,1,2,3,1,3,0,1
733,1,4,5,1,500,0,1,0,0,1,3,0,1
734,1,4,5,1,500,1,0,0,0,1,3,0,1
735,1,4,5,1,500,1,1,0,0,1,3,0,1
736,1,2,5,1,500,1,1,2,3,1,3,0,1
737,1,3,5,1,500,0,0,2,3,1,3,0,1
738,1,3,5,1,500,1,1,0,0,1,3,0,1
739,0,0,0,1,500,0,0,0,0,1,3,0,0
740,0,0,0,0,500,0,0,0,0,1,3,0,0
741,1,0,0,0,500,1,1,0,0,1,3,0,1
742,1,0,0,0,555,0,0,1,3,5,1,0,0
743,0,0,0,0,555,1,0,1,3,0,2,0,0
744,0,0,0,1,555,1,0,1,3,0,1,0,0
745,1,0,0,0,555,1,1,1,3,0,2,0,1
746,1,0,0,1,555,1,0,1,3,0,1,0,1
747,1,0,0,1,555,0,0,1,3,0,1,0,1
748,1,0,0,0,555,1,1,1,3,0,2,0,1
749,1,3,0,0,555,1,0,1,4,0,0,2,1
753,1,0,0,0,555,0,0,1,3,0,2,0,1
754,1,0,0,0,555,0,0,1,3,0,2,0,1
755,1,0,0,1,555,0,0,1,3,0,2,0,1
756,1,0,1,0,555,1,1,1,3,0,3,0,1
757,1,0,1,0,555,0,1,1,3,0,2,0,1
758,1,0,1,0,555,0,1,1,3,0,2,0,1
759,1,0,1,0,555,1,1,1,3,5,1,0,1
760,1,0,1,0,555,1,1,1,0,0,1,0,1
761,1,0,0,1,555,1,0,1,3,0,3,0,1
762,1,0,0,0,555,1,1,1,3,0,2,0,1
763,1,0,0,1,555,0,0,0,3,0,2,0,1
764,1,0,1,0,555,0,1,1,0,0,1,0,1
765,1,0,1,0,555,1,1,1,0,0,0,0,1
766,1,0,0,0,555,1,1,0,3,0,3,0,1
767,1,1,1,0,555,0,1,1,0,0,1,0,1
768,1,1,1,0,555,1,1,1,0,0,1,0,1
769,1,0,2,0,555,0,0,1,0,0,1,0,1
770,1,0,2,0,555,0,0,1,0,0,0,0,1
771,1,0,2,1,555,1,0,1,0,0,1,0,1
772,1,0,2,0,555,1,1,1,0,0,1,0,1
773,1,0,2,0,555,1,1,1,0,0,1,0,1
774,1,0,0,0,555,0,1,0,3,0,3,0,1
775,1,0,0,0,555,1,1,0,3,0,3,0,1
776,1,0,0,0,555,0,1,0,3,5,3,0,1
777,1,0,0,0,555,0,0,0,3,0,2,0,1
778,1,0,0,0,555,0,1,0,3,0,1,0,1
779,1,0,0,0,555,1,1,0,3,0,3,0,1
780,1,0,0,0,555,0,1,0,3,0,3,0,1
781,1,0,0,0,555,1,1,0,3,5,3,0,1
782,1,0,2,1,555,1,1,1,0,0,3,0,1
783,0,1,0,1,555,1,0,0,0,0,1,0,0
784,1,1,0,1,555,0,0,0,0,0,1,0,0
785,0,1,0,0,555,1,1,0,0,0,1,0,0
786,0,1,0,0,555,0,1,0,0,0,1,0,0
787,1,0,0,0,555,1,1,0,3,0,3,0,1
788,1,0,0,0,555,0,1,0,3,0,2,0,1
789,1,0,0,0,555,1,1,0,3,0,3,0,1
790,1,0,0,0,555,0,0,0,3,0,3,0,1
791,1,1,2,0,555,1,1,1,0,0,3,0,1
792,1,0,0,1,555,0,1,0,3,5,2,0,0
793,1,0,0,1,555,1,1,0,3,0,3,0,0
794,1,0,0,0,555,0,1,0,3,0,2,0,0
795,1,0,0,0,555,0,1,0,3,5,2,0,0
796,1,0,0,0,555,0,1,0,3,5,3,0,1
797,1,0,0,1,555,0,0,0,3,0,3,0,1
798,1,0,0,1,555,0,1,0,3,5,2,0,1
799,1,2,5,1,555,0,1,0,3,0,2,0,1
800,1,2,5,1,555,0,1,0,3,0,3,0,1
801,1,0,0,0,555,0,1,0,3,0,3,0,1
802,1,0,0,0,555,1,1,0,3,0,3,0,1
803,0,1,0,0,555,0,0,0,0,0,1,1,0
804,1,1,3,1,555,1,1,1,0,5,3,1,1
805,1,2,3,1,555,1,0,1,0,5,3,1,1
806,1,2,3,1,555,1,1,1,0,0,3,1,1
807,1,2,3,1,555,0,0,1,0,0,3,1,1
808,0,2,3,1,555,1,0,1,0,0,3,1,1
809,1,1,0,1,555,1,0,0,3,0,3,1,0
810,1,1,0,0,555,1,1,0,3,0,3,1,0
811,0,1,0,1,555,1,1,0,0,5,1,1,0
812,1,3,4,1,555,1,0,1,0,0,1,1,1
813,0,3,4,1,555,0,0,1,0,0,1,1,1
814,1,3,4,1,555,0,0,1,0,0,1,1,1
815,0,2,0,0,555,0,0,1,2,5,0,3,1
816,1,2,2,1,555,0,0,1,0,0,1,1,1
817,1,2,2,1,555,1,1,1,0,0,1,1,1
818,1,2,2,0,555,0,0,1,0,0,0,1,1
819,1,2,2,1,555,0,0,1,0,0,1,1,1
820,1,2,2,1,555,0,0,0,0,0,2,1,1
821,0,2,2,1,555,1,0,0,0,0,3,1,1
822,1,1,0,0,555,0,0,0,0,0,2,0,0
823,0,0,2,1,555,1,0,0,3,0,3,0,1
824,1,0,2,1,555,1,1,0,3,0,3,1,1
825,0,0,2,1,555,0,0,0,3,0,2,1,1
826,1,2,2,1,555,1,1,1,2,0,1,1,1
827,1,1,0,0,555,1,1,1,1,0,2,1,1
828,1,1,0,0,555,0,1,1,1,0,2,1,1
829,1,1,0,1,555,0,1,1,1,5,1,1,1
830,1,1,0,0,555,0,1,1,1,0,1,1,1
831,1,1,0,0,555,0,1,1,1,0,1,1,1
832,0,1,0,1,555,1,1,1,1,0,2,1,1
833,1,2,2,1,555,1,1,1,2,0,0,1,1
834,1,1,0,0,555,0,0,1,1,5,1,0,0
835,0,1,0,1,555,0,0,1,1,5,1,0,0
836,0,1,0,0,555,1,0,1,1,0,1,0,0
837,0,1,0,0,555,0,0,0,3,0,2,0,0
838,0,1,0,0,555,1,1,0,3,0,3,0,0
839,0,1,0,1,555,1,0,0,0,0,2,0,0
840,1,1,0,0,555,0,1,1,1,0,1,1,1
841,1,1,0,0,555,0,1,1,1,0,1,1,1
842,1,1,0,0,555,0,1,1,1,0,2,1,1
843,1,1,0,1,555,1,1,1,1,0,2,1,1
844,1,1,0,0,555,0,1,1,1,0,1,1,1
845,1,0,3,1,555,1,1,0,0,0,3,1,1
846,1,0,3,1,555,1,1,0,0,0,3,1,1
847,1,3,5,1,555,0,1,0,3,0,2,1,1
848,1,0,0,0,555,0,1,0,3,0,2,1,1
849,1,0,0,1,555,1,1,0,3,0,3,1,1
850,1,1,2,1,555,0,1,0,0,0,2,1,1
851,1,1,0,0,555,1,1,0,0,0,3,1,1
852,1,1,0,0,555,1,1,0,0,5,3,1,1
853,1,1,0,0,555,1,0,0,0,0,2,1,1
854,1,1,4,0,555,0,1,0,3,0,2,1,1
855,1,2,4,0,555,0,1,0,3,0,3,1,1
856,1,0,0,1,500,1,1,2,3,1,3,0,1
857,1,0,0,0,500,1,1,2,3,1,3,0,1
858,1,0,0,0,500,0,1,2,3,1,3,0,1
859,1,0,0,0,500,1,1,2,3,1,3,0,1
860,1,0,0,1,500,1,1,2,3,1,3,0,1
861,0,1,2,1,500,1,0,0,0,1,3,0,1
862,1,1,4,1,500,0,1,2,3,1,3,0,1
863,1,1,4,1,500,0,0,2,3,1,3,0,1
864,1,0,0,0,500,1,0,0,0,1,3,0,1
865,0,1,2,1,500,0,0,0,0,1,2,0,1
866,1,3,5,1,500,1,1,0,0,1,3,0,1
867,1,0,0,1,500,0,0,2,3,1,3,0,1
868,1,1,0,0,500,0,0,2,3,1,3,0,1
869,1,3,5,1,500,0,0,2,3,1,3,0,1
870,0,3,5,1,500,0,1,2,3,1,3,0,1
871,1,3,5,1,500,0,1,2,3,1,3,0,1
872,1,3,5,1,500,0,1,2,3,1,3,0,1
873,1,1,3,0,500,0,0,0,0,1,2,1,1
874,1,1,3,1,555,0,1,0,0,1,2,1,1
875,0,1,0,0,500,0,0,0,0,1,2,0,0
876,1,1,0,1,500,1,0,0,0,1,2,0,0
877,0,1,0,1,500,1,0,0,0,1,3,1,0
878,1,2,3,0,500,0,1,0,0,1,2,1,1
879,1,2,4,1,500,1,1,0,0,1,2,1,1
880,1,3,4,1,500,0,0,0,0,1,2,1,1
881,1,3,4,1,500,1,1,0,0,1,3,1,1
882,0,2,4,1,555,1,0,1,1,5,3,0,1
883,0,1,0,0,555,0,1,1,1,0,2,0,0
884,0,1,0,0,555,1,0,1,1,0,2,0,0
885,1,1,0,0,555,0,0,1,1,0,0,0,0
886,0,1,0,0,555,1,0,1,1,0,1,0,0
887,0,1,0,0,555,0,0,1,1,0,0,0,0
888,1,2,0,0,555,0,1,1,1,0,2,0,0
889,1,2,0,0,500,0,0,3,1,1,1,2,1
890,1,2,0,1,555,1,0,1,1,0,2,0,0
891,0,2,0,0,555,1,0,3,4,0,0,0,0
892,1,2,0,0,555,1,0,3,4,0,0,0,0
893,1,1,0,0,555,0,0,1,1,0,0,0,0
894,1,1,0,0,555,1,1,1,1,0,1,0,0
895,0,2,0,0,555,1,1,1,1,0,1,0,0
896,0,2,0,0,555,1,0,1,1,0,3,0,0
897,1,3,0,0,555,1,1,2,0,0,3,0,1
898,1,2,0,0,555,1,0,1,1,0,2,0,0
899,1,2,1,0,500,0,1,3,4,1,0,2,1
900,0,2,0,1,500,0,0,3,1,1,1,2,1
901,0,2,0,0,555,1,1,1,1,0,0,0,0
902,1,2,0,0,500,0,0,1,2,1,0,1,1
903,0,2,0,0,500,0,0,1,2,1,0,1,1
904,1,2,0,0,500,0,1,1,2,1,0,1,1
905,1,2,0,1,555,0,0,1,1,0,1,0,0
906,1,2,0,0,555,0,1,1,1,0,1,0,0
907,1,2,0,0,500,0,1,1,1,1,0,1,1
908,0,2,0,1,555,1,0,1,1,1,3,1,1
909,0,2,0,0,555,0,0,1,2,0,1,0,0
910,1,2,0,0,555,1,1,1,1,0,2,0,0
911,1,2,0,0,555,1,0,1,1,0,2,0,0
912,1,2,0,1,555,0,0,1,2,0,0,0,0
913,0,2,0,0,555,0,0,1,1,0,1,0,0
914,1,2,0,1,555,1,0,0,1,0,2,0,0
915,0,2,0,0,555,0,0,0,1,0,1,0,0
916,1,2,0,0,555,0,0,0,1,0,2,0,0
917,0,2,0,0,555,0,0,0,1,0,1,0,0
918,0,2,0,0,500,1,1,1,2,1,3,1,1
919,0,2,0,1,555,1,0,1,2,1,2,1,1
920,1,2,0,0,500,0,0,1,2,1,1,1,1
921,1,2,0,1,500,1,0,1,2,1,2,1,1
922,1,2,0,0,500,0,0,0,2,1,3,1,1
923,0,2,1,1,500,0,0,2,3,1,3,1,1
924,1,0,0,0,555,1,1,1,3,0,3,0,1
928,0,1,0,0,555,0,0,2,0,0,3,0,0
929,0,1,0,1,555,0,0,2,0,0,2,0,0
930,0,2,0,0,555,0,1,0,1,0,2,0,0
931,0,2,0,1,555,0,0,0,1,0,1,0,0
932,0,2,0,1,555,1,0,0,1,0,2,0,0
933,0,2,0,0,555,0,0,0,2,0,2,0,0
934,0,3,2,0,500,0,0,2,0,1,3,1,1
935,1,3,1,0,500,0,1,2,3,1,3,1,1
936,1,3,1,1,555,1,1,2,3,0,3,0,1
937,0,2,0,0,555,1,1,1,4,5,3,1,1
938,0,2,0,0,555,0,0,0,2,0,1,1,1
939,0,2,0,0,555,0,0,0,2,0,2,1,1
940,1,2,0,1,555,0,0,0,2,0,2,1,1
941,1,0,2,0,555,0,1,0,1,0,1,1,1
942,1,0,1,0,555,1,1,2,0,5,3,1,1
943,0,1,1,1,555,0,1,2,0,0,3,1,1
944,1,1,0,1,500,1,0,0,0,1,3,1,0
945,1,0,4,1,500,0,1,0,0,1,3,0,1
946,1,1,0,1,500,0,0,1,1,1,2,1,1
947,1,1,0,0,500,0,0,1,1,1,2,1,1
948,1,1,0,1,500,0,0,1,1,1,1,1,1
949,1,1,0,1,500,1,1,0,0,1,3,1,1
950,1,1,0,0,500,0,0,1,1,1,2,1,1
951,0,1,0,0,500,0,0,1,1,1,2,1,1
952,0,3,0,0,500,0,0,2,3,1,3,0,0
953,1,1,0,0,500,0,1,1,1,1,1,1,1
954,1,1,0,0,500,0,1,1,1,1,1,1,1
955,1,1,0,0,500,1,1,1,1,1,2,1,1
959,0,1,0,1,500,0,0,0,0,1,2,1,0
960,1,4,5,1,500,0,0,0,0,1,2,1,1
961,1,1,0,0,500,0,0,0,0,1,2,1,0
962,1,1,0,0,500,0,0,0,0,1,2,1,0
963,0,2,0,1,500,1,0,0,0,1,2,1,0
964,1,2,4,1,500,1,1,1,1,1,1,1,1
965,1,1,0,1,500,0,1,1,1,1,1,1,1
966,1,2,4,0,500,0,1,1,1,1,1,1,1
967,1,1,0,0,500,0,0,1,1,1,2,1,1
968,1,1,0,0,500,1,1,1,1,1,3,1,1
969,0,2,0,0,500,0,0,3,1,1,0,3,1
970,0,2,2,0,500,0,1,1,1,1,2,1,1
971,1,2,0,0,500,0,0,3,1,1,0,1,1
972,1,2,1,0,500,1,1,1,2,1,0,2,1
973,0,1,0,0,555,0,0,1,2,0,0,0,0
974,1,2,0,0,555,1,1,1,2,5,0,0,0
975,0,2,0,0,555,0,0,1,2,0,1,0,0
976,1,2,0,0,555,0,1,1,2,5,1,0,0
977,0,2,0,0,500,0,0,1,2,1,0,2,1
978,0,2,0,1,555,1,0,3,4,0,1,0,0
979,1,2,0,0,555,1,0,1,2,0,0,0,0
980,1,2,0,1,555,1,1,1,2,0,1,0,0
981,0,2,0,0,555,1,1,1,2,0,1,0,0
982,1,2,0,0,555,0,1,1,2,0,0,0,0
983,1,1,3,0,555,0,0,3,1,5,0,0,1
987,1,2,0,0,555,0,0,1,2,0,0,0,0
988,0,2,0,1,555,1,0,3,4,5,0,0,0
989,0,2,0,0,555,1,0,3,4,5,0,0,0
990,0,2,0,1,555,0,0,1,2,0,0,0,0
991,1,2,0,0,500,1,1,2,0,1,1,2,1
992,0,2,0,0,500,1,1,2,0,1,1,2,1
993,1,2,0,0,500,0,1,2,0,1,1,2,1
994,1,2,0,0,500,0,0,2,0,1,0,2,1
995,1,1,0,0,500,1,1,2,3,1,3,2,1
996,1,1,0,0,555,1,1,1,1,0,0,0,0
997,1,2,0,0,555,1,1,1,2,0,0,0,0
998,1,2,0,0,555,1,1,1,2,0,1,0,0
999,1,1,0,0,555,1,1,1,1,0,1,0,0
1000,1,1,0,0,555,0,0,1,1,0,1,0,0
1001,0,1,0,0,555,1,0,1,1,0,1,0,0
1002,0,1,0,0,555,0,0,1,1,0,0,0,0
1003,0,1,0,1,555,0,0,1,1,0,0,0,0
1004,1,2,0,0,555,0,0,1,1,0,2,0,0
1005,1,1,0,0,555,0,0,2,0,0,3,0,0
1006,0,1,1,1,555,1,0,2,3,0,3,0,1
1007,0,2,1,1,555,0,0,2,0,0,3,0,1
1008,1,2,0,0,555,1,0,2,3,0,3,0,0
1009,1,1,4,1,555,1,1,2,0,5,3,0,1
1010,0,1,4,0,555,0,1,2,0,5,2,0,1
1011,1,3,4,0,555,1,1,2,3,5,3,2,1
1012,1,3,4,0,555,0,1,2,3,0,3,2,1
1013,1,4,3,0,555,0,1,2,0,0,3,2,1
1014,1,4,3,0,555,1,1,2,0,0,3,2,1
1015,0,2,3,1,555,1,0,2,3,5,3,2,1
1016,1,4,3,0,555,1,1,2,0,5,3,2,1
1017,1,2,0,0,555,1,1,2,0,0,3,2,1
1018,1,2,0,0,555,1,1,2,0,0,3,2,1
1019,1,2,0,0,555,1,0,2,0,0,3,2,1
1020,1,2,0,0,555,1,1,2,0,0,3,2,1
1021,1,2,0,0,555,1,1,2,0,0,3,2,1
1022,1,2,0,0,555,1,0,2,0,0,3,2,1
1023,1,2,0,1,555,0,0,2,0,0,2,2,1
1024,0,2,0,0,555,1,1,2,0,0,2,2,1
1025,1,2,0,0,555,1,1,2,0,0,3,2,1
1026,1,2,0,0,555,1,1,2,0,0,3,2,1
1027,1,2,0,0,555,1,1,2,0,0,2,2,1
1028,1,2,0,0,555,0,0,2,0,5,1,2,1
1029,1,2,0,0,555,1,0,2,0,0,2,2,1
1030,1,2,0,0,555,0,1,2,0,0,2,2,1
1031,1,2,0,0,555,0,0,2,0,5,2,2,1
1032,1,2,0,0,555,1,1,2,0,0,2,2,1
1033,0,2,0,0,555,1,1,2,0,0,3,2,1
1034,1,3,0,1,555,0,0,2,0,5,1,2,1
1035,1,3,0,0,555,0,0,2,0,5,2,2,1
1036,1,2,0,0,555,0,1,2,0,0,2,2,1
1037,1,1,1,0,555,0,1,2,0,0,2,2,1
1038,0,3,0,1,555,1,1,2,0,0,3,2,1
1039,1,0,1,0,555,1,1,2,0,0,2,2,1
1040,1,0,1,0,555,0,0,2,0,5,2,2,1
1041,1,1,1,0,555,1,0,2,0,0,2,2,1
1042,1,1,1,0,555,0,0,2,0,0,2,2,1
1043,1,1,1,0,555,1,1,2,0,5,2,2,1
1044,0,1,0,1,500,1,0,3,1,2,0,0,0
1048,1,2,1,0,555,1,1,0,2,0,0,2,1
1049,1,0,1,0,555,0,1,2,0,0,2,2,1
1050,0,0,1,0,555,0,1,2,0,0,2,2,1
